"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TMED2",128.263565142436,-0.217262664606742,0.170885820589518,-1.27139082609215,0.203589644663591,0.736136625337927
"TMEM178B",38.2542220282598,0.474588368743124,0.373268112178363,1.27144096497679,0.203571816912286,0.736136625337927
"TMEM63B",20.418494345211,-0.466669524184424,0.366607854197467,-1.27293924241203,0.203039602613273,0.736136625337927
"VPRBP",41.3090154866761,-0.386872045309987,0.304332219618549,-1.27121619194607,0.203651747740408,0.736136625337927
"ZNF277",18.0713034211825,0.579839942881424,0.456319064541722,1.27068971677472,0.203839055328357,0.736243198911151
"ANKRD28",101.442292493288,-0.265985645957925,0.209391392108407,-1.27027975352596,0.203984997497143,0.736314544012267
"WARS2",16.4763184605911,0.55659243223153,0.438143605858193,1.27034247399624,0.203962664810843,0.736314544012267
"B3GNT1",23.0136180355923,0.472947618800067,0.372899834826546,1.26829667012338,0.204692025767583,0.737420427424453
"MARCH5",57.9098541540457,0.287489149455432,0.226660819903014,1.26836719984709,0.20466684929495,0.737420427424453
"METAP1D",5.60146588547587,1.04957340041372,0.827737320273788,1.26800299407372,0.204796881343843,0.737420427424453
"PRIM2",26.7771444128783,-0.416707081886772,0.328617822342071,-1.26805989680318,0.204776561456399,0.737420427424453
"RMND5A",38.4250049559881,-0.337220223851299,0.26590318426235,-1.26820679032781,0.204724112755745,0.737420427424453
"RP11-480A16.1",2.76486117165727,1.576396871238,1.2425500300712,1.26867879207058,0.204555649480727,0.737420427424453
"TGM2",156.570488773346,0.227198392128921,0.179153945032936,1.26817409511777,0.204735785817036,0.737420427424453
"YBX1",383.806911617486,0.177981102158042,0.140263862600984,1.26890204545667,0.204476002711601,0.737420427424453
"KPNA6",162.518248166962,-0.219033399440275,0.172783063225364,-1.26767864483677,0.204912734014738,0.737609995666871
"CENPH",36.090888106428,0.39168827966844,0.309096150318998,1.26720529927081,0.205081891438337,0.737991265212886
"BPGM",6.20129243966129,-0.830919905200787,0.656299649381658,-1.2660678791824,0.205488781264642,0.738089897617228
"C2orf49",44.6381898267182,0.356074275167766,0.281099071426782,1.26672163433494,0.205254841488576,0.738089897617228
"CCDC181",14.7284065769242,-0.645558069987965,0.509598874449214,-1.26679649888493,0.205228064313142,0.738089897617228
"MDFIC",47.9687028097051,0.314626881015983,0.248496291937182,1.26612304176965,0.205469034399611,0.738089897617228
"MED4",139.166342934964,-0.197287781954346,0.155823940893986,-1.26609416256883,0.205479372279333,0.738089897617228
"PLXND1",19.6835572553488,-0.525717852062706,0.415225855443368,-1.26610095486794,0.205476940807857,0.738089897617228
"FEN1",469.546839673626,0.17483129160395,0.13814148900587,1.26559582397813,0.205657821954047,0.738242627561897
"RIOK3",33.0908937399451,-0.372413404878991,0.294252875594843,-1.26562367190514,0.205647846942107,0.738242627561897
"UBOX5",9.27233243263679,-0.646703475779588,0.511090156813385,-1.26534128501269,0.205749013048874,0.738342860479817
"TMEM194A",16.2080897122393,-0.520285217969033,0.411475105556094,-1.26443911416193,0.206072461247941,0.739276244317085
"PECR",3.95116039588486,-1.13789184592787,0.900237898394214,-1.26399016077591,0.206233558525763,0.739582530391397
"WDR61",68.1271749127951,-0.279193195379374,0.220907256661157,-1.26384800390519,0.206284587525621,0.739582530391397
"DBF4B",5.61435708304208,1.07687881914327,0.852649458540965,1.2629795379053,0.206596533472204,0.740022433325835
"NOL9",121.745882782305,-0.260444988784025,0.206175700819525,-1.26321864190972,0.206510615105977,0.740022433325835
"RCBTB2",2.78341643210014,1.57877268704574,1.25004093874211,1.26297678589185,0.206597522517187,0.740022433325835
"TERF1",22.3400161308624,-0.471776081166958,0.373678965462114,-1.26251709293707,0.206762779628769,0.740387124353402
"CDC42EP1",52.7681324543366,-0.295965569985946,0.234565648257684,-1.26176007520424,0.207035132470288,0.740921167190412
"DUSP3",51.8510560662799,-0.292738130473211,0.232009684431922,-1.26174961700407,0.207038896847295,0.740921167190412
"NFAT5",26.6936499071792,0.63707004934139,0.505181217972751,1.26107231756932,0.207282793191477,0.741112192568794
"VTI1A",19.4679587735875,0.527793708172948,0.418527056506877,1.26107428412881,0.207282084729384,0.741112192568794
"WDR6",63.947264850897,0.274618379850637,0.21774267859437,1.26120603284311,0.207234625651246,0.741112192568794
"CXorf38",7.25368515337227,0.868129631191314,0.688843962399882,1.26027036393963,0.207571847137839,0.741490144737349
"PPP4C",67.5228085404798,-0.348269343801979,0.276349365355977,-1.26025020304772,0.207579117639839,0.741490144737349
"RNF114",103.75300653514,0.223796875010369,0.177533982015653,1.26058612818495,0.207457999067399,0.741490144737349
"C19orf53",282.97709450332,-0.224444180078577,0.178230997416836,-1.25928813355434,0.207926277781831,0.742340470938279
"CXorf56",18.9684368581753,-0.478182853581967,0.379940984371088,-1.25857139201105,0.208185185550325,0.742340470938279
"EDC3",33.8898651783335,0.381841430501148,0.303401848136494,1.2585336340119,0.208198831309425,0.742340470938279
"GPRASP2",3.73692827836903,1.31308795079304,1.04326494461671,1.25863325281716,0.20816283042663,0.742340470938279
"MCM9",3.75554694588381,-0.967607282850295,0.768798672884103,-1.2585964531135,0.208176128813846,0.742340470938279
"UBE3C",147.769495311159,-0.216441540079463,0.171942169446757,-1.25880428737108,0.208101031389571,0.742340470938279
"AC007362.1",14.7227236700212,0.563627877205666,0.44810385059863,1.25780636888682,0.208461791822029,0.742550981225239
"CRNDE",49.9570297160434,0.307377359108315,0.244414743006555,1.25760563919858,0.20853441292981,0.742550981225239
"DOCK1",55.3622627119972,-0.401809977335171,0.319559850475055,-1.2573856720043,0.208614014944676,0.742550981225239
"HMGN2",20.4152484552243,0.556188654875584,0.442362270135658,1.25731485803484,0.208639645881539,0.742550981225239
"KIF13A",52.1244326006937,-0.345459924637844,0.274661532056446,-1.25776595670794,0.208476410891854,0.742550981225239
"ZNF398",10.0049893518258,0.678047124968367,0.539010431564322,1.25794805677607,0.208410542223622,0.742550981225239
"XRCC4",38.4628792495344,0.355583747268183,0.282870303182055,1.25705577173766,0.208733440960444,0.742658309758653
"ABHD6",8.33065157376388,-0.698926600952623,0.556866861827869,-1.25510539208323,0.20944050331076,0.742715187670525
"CCND3",86.6424947068267,0.286227548042984,0.228107961073035,1.25478982275126,0.209555068077514,0.742715187670525
"CUL3",113.757657616477,-0.208931360523656,0.16636913057902,-1.25583009177548,0.20917757895085,0.742715187670525
"DRG1",85.1308961269949,-0.264962717678649,0.211131075345339,-1.2549678783441,0.209490420928579,0.742715187670525
"ELOF1",137.51215638703,0.248710290800948,0.19819254229896,1.25489227755999,0.209517867755109,0.742715187670525
"FRG1",67.0304649797115,-0.298343368684278,0.237504461238486,-1.25615900909205,0.209058325162621,0.742715187670525
"KPTN",17.4918276214203,0.548613950856884,0.436917086083044,1.255647738053,0.20924371519158,0.742715187670525
"LETMD1",18.4077437553489,0.486440832478716,0.387412872987008,1.25561349763158,0.209256135232638,0.742715187670525
"RP11-462L8.1",8.18185388666009,-0.735022988745038,0.585801712683511,-1.2547300098833,0.209576787746276,0.742715187670525
"RPL21P4",4.66867063564639,-0.883227122354292,0.703033982381252,-1.25630786631779,0.20900437098882,0.742715187670525
"TRIP13",166.090111599376,-0.191322862027057,0.152466416829325,-1.25485248493266,0.209532315494419,0.742715187670525
"XPA",31.5114603726911,0.428509695604586,0.341314107801949,1.25547021294893,0.209308114732721,0.742715187670525
"ZNF300",11.3561189039051,0.676200397002173,0.538140276210734,1.25655043284174,0.208916472945589,0.742715187670525
"TECR",3.07152362497922,1.29435756779561,1.03185172856152,1.25440267430675,0.209695681012631,0.742910928177716
"MED26",21.7374282547527,-0.482868861184329,0.385169223868678,-1.25365380009946,0.209967867180466,0.74331557811352
"TGDS",11.0626095793085,0.66582747975998,0.531127582031452,1.2536111892614,0.209983362221928,0.74331557811352
"ZNF710",12.5233994322366,-0.59730912363281,0.476489213932106,-1.2535627379761,0.210000982094282,0.74331557811352
"EGR1",6.91659731033878,0.947901315430034,0.756572683238519,1.25288863374307,0.2102462389607,0.743732527636064
"GINM1",47.7914465572744,-0.340521693136172,0.271777977495459,-1.25294071386583,0.210227283455285,0.743732527636064
"CYHR1",23.8395010514214,0.465354714890256,0.371556345626746,1.25244722736545,0.210406946489582,0.743764183189752
"PGM1",52.3177882682957,0.320220393977567,0.255697866342888,1.25233893640769,0.210446386708874,0.743764183189752
"SMC6",164.689898047926,0.294188911124335,0.234853775052912,1.25264714632777,0.210334148851065,0.743764183189752
"CD82",112.909310783462,-0.260261885794036,0.207861345122916,-1.25209372449762,0.210535714134216,0.743854612154497
"ODC1",400.214591068,-0.215814801523486,0.172396383249476,-1.25185225731318,0.210623704211093,0.743940262755281
"KLF7",42.2289323504057,0.356363701788907,0.284778631478615,1.25137093305987,0.210799177007827,0.744334764200103
"C11orf74",13.54012585882,-0.531046081225808,0.424667064346395,-1.25049980516653,0.211117026449721,0.745231608792571
"CTC-529P8.1",4.11313612200497,-1.0127895823043,0.810275273951013,-1.24993272640025,0.211324123289929,0.745737078558655
"C15orf40",27.5708512100227,-0.398959289213134,0.319278092482544,-1.24956675264197,0.211457854658668,0.745983423176135
"LGALS1",1760.27448565487,-0.202442792629808,0.162065410467071,-1.24914250392092,0.211612956981659,0.746304988811111
"CCNYL2",9.67316131822229,0.781290811153372,0.625620071956201,1.24882631836031,0.211728605650506,0.746487259196799
"FAM81A",11.7274412095446,0.655459265581306,0.524950592309701,1.24861134587426,0.211807260503844,0.746539030528498
"EMC4",144.282673232514,0.298949651217145,0.239489516212121,1.24827865513895,0.211929028130134,0.74660858085925
"PRKCQ-AS1",6.23871112322837,0.872612325672721,0.699109565245024,1.24817677951079,0.211966325587903,0.74660858085925
"ZNF324",13.0215743534399,-0.635592524730611,0.509275361002571,-1.24803313374393,0.212018923476226,0.74660858085925
"DNAJC16",29.710949822123,0.44261428768479,0.354768778294151,1.24761341686557,0.212172662662814,0.746699328490664
"LHX1",4.92975740746083,-0.888194237874316,0.711910619313273,-1.24762043686199,0.212170090627961,0.746699328490664
"LEF1",28.8738487096916,0.49108365658165,0.393767482418121,1.24714121533325,0.212345722850185,0.747083082804239
"AP001062.7",8.21544786188868,0.779214298576635,0.625043087041208,1.24665693410871,0.212523316092877,0.74725893641271
"POP1",163.125416906807,0.189664843001877,0.152138913735857,1.24665569343536,0.212523771204266,0.74725893641271
"NAIF1",29.318949921677,0.396903502630762,0.318550440498883,1.2459675209024,0.212776319355459,0.747316083645507
"PKP3",9.33246496167484,0.697813653597326,0.560160373450703,1.24573905379749,0.212860210971522,0.747316083645507
"RP11-220I1.1",65.9356716694143,-0.276590428895197,0.222009882350804,-1.24584737384865,0.212820433585386,0.747316083645507
"SBDS",78.9416492083999,0.251753072677578,0.202064518484215,1.24590440007034,0.212799494521994,0.747316083645507
"ZNF213",10.676974646753,0.706777756975191,0.567125556757981,1.24624564799291,0.212674225146061,0.747316083645507
"BCL2L1",36.5037764813318,-0.332823755557182,0.267447042492553,-1.24444732106712,0.213334975979141,0.747873900879223
"NAGPA",13.2124653922911,0.585890734977745,0.470712251618001,1.24468979289117,0.213245799375307,0.747873900879223
"NOTCH1",11.4926617157444,-0.574633362713386,0.461599411570808,-1.2448745563993,0.213177864876382,0.747873900879223
"PPME1",142.932155149816,0.226067926417063,0.181637138104304,1.24461290668016,0.213274073772605,0.747873900879223
"RHEB",84.0232131655851,-0.252353826765752,0.202785869995601,-1.24443496369459,0.213339521510448,0.747873900879223
"CORO1B",67.4714844212331,-0.283557228446675,0.227925441443195,-1.24407888233638,0.213470532373531,0.748108442282013
"ALKBH8",19.5279328808221,-0.475304724980185,0.382449228362739,-1.24279169555384,0.213944603493896,0.748254161670659
"APH1A",231.605050513692,-0.282320220707727,0.227170402164736,-1.24276850336779,0.213953152139602,0.748254161670659
"CLDN12",43.0658582169937,0.375510618819602,0.301928469608333,1.24370722412074,0.213607336250247,0.748254161670659
"MAP1B",651.743465858059,-0.30341359123487,0.244213026711418,-1.24241362273196,0.214083991965373,0.748254161670659
"MBLAC1",3.72130907086086,1.18231496753866,0.951014664215244,1.24321423425608,0.213788898755447,0.748254161670659
"PMS2",2.60397631516768,1.4374592800268,1.1565936511588,1.24283863964375,0.213927300644477,0.748254161670659
"RNMT",120.733667076146,-0.225892399295955,0.181819443617878,-1.24239957400102,0.214089172735075,0.748254161670659
"URM1",156.612311287047,0.231152199343756,0.186048288199259,1.24243120740885,0.214077507367479,0.748254161670659
"ZBTB26",7.94369444522155,0.858092989870126,0.690107844781537,1.24341868645439,0.21371358785105,0.748254161670659
"DPM1",110.093800949942,-0.232828083204032,0.187496230679616,-1.24177474053799,0.214319684881754,0.748835545679662
"GPX8",61.8638443450359,0.306224625669452,0.246699657050943,1.24128516970827,0.214500421258526,0.749242716577971
"FAM63B",27.6507241955272,-0.473526950131946,0.381673619283345,-1.2406593649859,0.214731611504991,0.749825824734662
"DNAH11",9.4594263640511,-0.636424843113893,0.513049954588282,-1.24047344205423,0.214800331375225,0.749827961087073
"MYO6",65.4246485250324,0.346643271899133,0.27959098689847,1.239822770199,0.215040954147467,0.749827961087073
"PDPK1",55.9628829482972,-0.322066875283033,0.259775576561647,-1.23978889603813,0.215053486354621,0.749827961087073
"PLEKHO1",151.003295639397,0.240678674234826,0.194119148584394,1.23985024656231,0.21503078927925,0.749827961087073
"PRDX1",1773.72862675174,-0.14294797680407,0.115267387420379,-1.24014242018637,0.214922721196493,0.749827961087073
"GSKIP",42.4199852528186,0.335707826215344,0.270912876758855,1.23917264558142,0.215281568495641,0.750399015634447
"BOK",5.7063394287549,-0.79116143139854,0.639040196926213,-1.23804642525467,0.215698847196775,0.751224884929098
"CASD1",12.6494313575539,0.63040426792423,0.509109840338084,1.23824805174773,0.215624099283361,0.751224884929098
"RP11-115C21.2",9.6999330746141,-0.623889973760954,0.50394502125181,-1.23801198037675,0.215711618628741,0.751224884929098
"CHML",71.3572665916856,0.320802172912788,0.259656415639766,1.23548718071289,0.216649244510808,0.751776041492936
"CTBP1-AS2",12.5109422748194,-0.548934864278332,0.444424860229522,-1.23515787121998,0.216771754894921,0.751776041492936
"GPD1L",20.9648265088862,-0.484644500949458,0.392261061295611,-1.23551519324582,0.216638825531559,0.751776041492936
"GTF3C6",156.800541966407,0.204356896858173,0.165441993105516,1.23521781273414,0.216749451621276,0.751776041492936
"HIPK2",275.438740823959,-0.521046877098013,0.42176401314665,-1.23539908777576,0.216682012140862,0.751776041492936
"ITGAE",33.5261557406482,-0.378820491031751,0.306324119210959,-1.23666556850806,0.216211266465636,0.751776041492936
"LYPD6B",4.09499463943048,-0.982602379490756,0.79543445767406,-1.23530275814804,0.216717847626745,0.751776041492936
"NCAPD3",77.2711055385069,-0.304778717655864,0.246588054101926,-1.23598330327018,0.216464770083936,0.751776041492936
"SH3BP2",18.1870631991196,0.507541333016368,0.410870689271462,1.23528240458407,0.216725419880889,0.751776041492936
"TFAP2A",20.3451861447102,0.495939152168741,0.401169536314639,1.23623333098696,0.216371844542596,0.751776041492936
"THPO",6.89298502688882,0.859776586055216,0.695917528006227,1.23545758147296,0.216660254041541,0.751776041492936
"TMEM143",4.0535086674669,1.04386914238218,0.843936867471374,1.23690430246263,0.216122612573915,0.751776041492936
"TPRKB",178.717703127649,-0.176388621234485,0.142621176265297,-1.23676319220909,0.21617501072538,0.751776041492936
"TSPAN4",132.401930298229,-0.306069731370907,0.247771570866269,-1.2352899499358,0.216722612717831,0.751776041492936
"PCOLCE",26.2018839064454,0.538677720393144,0.436184720456326,1.23497613540794,0.216839385961825,0.751787175928252
"VEPH1",48.3937352657592,0.337008566798739,0.272933236407051,1.23476558309713,0.216917759767359,0.751835538011608
"GDI2",277.740346824675,0.181746324255437,0.147273243811473,1.23407565116237,0.217174715667453,0.752155889684313
"SESTD1",23.053834465545,-0.420014255531002,0.340368589219565,-1.23399828548826,0.217203543122205,0.752155889684313
